hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,duration,protocol,dst_port,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,template_rarity,threat_intel_flag,label,source_dataset
0,3,1,0,2230.0,15228.0,1000.0,0.009883,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,35400.0,1000.0,0.030738,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,568.0,320.0,1000.0,0.006409,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3614.0,44406.0,1000.0,0.034967,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.012085,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2934.0,3740.0,70.67678915346876,0.848935,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2048.0,2514.0,1000.0,0.007003,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3614.0,44406.0,1000.0,0.031316,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,37268.0,3380.0,1000.0,0.024631,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,536.0,304.0,1000.0,0.001816,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,19098.0,1087890.0,46.416097102475135,1.292655,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001042,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,320.0,1976.0,1000.0,0.002895,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.008963,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,8928.0,320.0,154.9398704186217,0.387247,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2934.0,3740.0,22.125762094218132,2.711771,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3614.0,44406.0,1000.0,0.021999,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,536.0,304.0,1000.0,0.001788,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,320.0,1976.0,678.6792901014626,0.088407,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,320.0,1896.0,1000.0,0.002892,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001016,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001006,17.0,4.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001104,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,536.0,304.0,1000.0,0.001842,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.009172,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3614.0,44406.0,521.9252081176767,0.114959,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001218,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,320.0,1896.0,1000.0,0.003055,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001084,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.012943,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3062.0,32330.0,1000.0,0.034943,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,7818.0,15328.0,43.690285392225896,1.373303,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.009978,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,384.0,0.0,1.1998950811741023,50.004372,0.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1580.0,10168.0,59.70167075125598,1.004997,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,568.0,320.0,1000.0,0.00487,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2934.0,3742.0,69.71515549384473,0.860645,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,35400.0,1000.0,0.046878,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,32330.0,1000.0,0.01711,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3614.0,44406.0,1000.0,0.022947,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,35400.0,1000.0,0.017934,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001112,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.026071,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,8928.0,320.0,1000.0,0.013358,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,35296.0,1000.0,0.033816,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.011994,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,37268.0,3380.0,121.73002714579606,0.492894,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001095,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.008977,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,35400.0,1000.0,0.018891,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001307,17.0,3.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1580.0,10168.0,59.50592232691959,1.008303,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,4536.0,2456.0,1000.0,0.004902,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001015,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,35400.0,1000.0,0.017782,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,32330.0,1000.0,0.026966,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1684.0,10168.0,56.766522132793924,1.056961,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3614.0,44406.0,1000.0,0.032796,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,320.0,1896.0,1000.0,0.002828,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.000996,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,568.0,320.0,1000.0,0.00451,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.012023,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3614.0,44406.0,1000.0,0.029031,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3510.0,44510.0,1000.0,0.036031,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1684.0,10168.0,58.594722763952134,1.023983,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1684.0,10168.0,48.70066622511396,1.232016,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,536.0,304.0,1000.0,0.001789,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,536.0,304.0,1000.0,0.036127,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2048.0,2410.0,113.17914561062979,0.530133,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,536.0,304.0,1000.0,0.025439,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3728.0,5474.0,612.7576135133479,0.097918,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001079,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3614.0,44406.0,1000.0,0.02292,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,424.0,8824.0,1000.0,0.0044,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,35400.0,1000.0,0.031912,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,32330.0,1000.0,0.025856,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001016,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,4064.0,2456.0,1000.0,0.005948,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3614.0,44406.0,1000.0,0.027898,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2230.0,15228.0,1000.0,0.013899,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001101,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001126,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.000991,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,568.0,320.0,1000.0,0.005313,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1580.0,10168.0,59.479023235480426,1.008759,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001086,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,14512.0,17134.0,147.87029803258568,0.405761,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,568.0,320.0,1000.0,0.004915,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3728.0,5474.0,1000.0,0.006512,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.000996,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2934.0,3742.0,61.691266059007695,0.972585,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2646.0,24570.0,1000.0,0.02102,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,7798.0,16634.0,114.2835374564294,0.52501,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,13870.0,548216.0,30.204286693048434,1.986473,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3062.0,31680.0,1000.0,0.041982,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,19514.0,1087890.0,25.48720924404088,2.354122,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2646.0,24570.0,1000.0,0.052922,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2766.0,26690.0,1000.0,0.057639,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2048.0,2410.0,1000.0,0.006017,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001074,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,37798.0,1000.0,0.018928,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.015937,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.051056,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1580.0,10168.0,59.57369066956857,1.007156,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,37798.0,1000.0,0.028924,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001091,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,13038.0,548216.0,72.18487991443685,0.831199,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,13246.0,548216.0,27.221056757718078,2.204176,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3728.0,5474.0,1000.0,0.006405,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.020052,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3406.0,37694.0,958.527701450572,0.062596,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,536.0,304.0,427.94784742232747,0.140204,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,568.0,320.0,1000.0,0.004789,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3406.0,37798.0,1000.0,0.027933,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001064,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,216.0,112.0,1000.0,0.000556,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2934.0,3740.0,1000.0,0.022556,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001032,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001272,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2062.0,2308.0,1000.0,0.007978,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,37134.0,3380.0,1000.0,0.021153,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001093,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.024619,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,4504.0,2664.0,314.1394150724091,0.190998,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,184.0,112.0,1.93659128883152,30.982273,0.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,13038.0,548216.0,69.58877672209026,0.862208,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,424.0,8824.0,172.72847659241262,0.347366,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1684.0,10168.0,51.278457407258635,1.170082,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,4208.0,2456.0,1000.0,0.004977,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2766.0,26586.0,588.2698982293076,0.101994,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2766.0,26586.0,462.331537945861,0.129777,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,4208.0,2456.0,1000.0,0.007005,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.016833,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,37134.0,3380.0,1000.0,0.030493,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,8928.0,320.0,268.5765443151298,0.2234,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,37798.0,1000.0,0.019558,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3406.0,37694.0,1000.0,0.021697,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,24032.0,28492.0,10.87559605063605,5.516939,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,17434.0,1087890.0,18.412792717372223,3.258604,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,8762.0,387737.0,66.78688305616777,0.89838,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001047,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2646.0,24570.0,1000.0,0.016,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,37798.0,629.5973724802989,0.095299,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2934.0,3740.0,1000.0,0.023325,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001071,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,8928.0,320.0,268.6787721380113,0.223315,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2766.0,26586.0,1000.0,0.056922,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2750.0,25024.0,1000.0,0.024953,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.030046,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,37798.0,1000.0,0.031351,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2742.0,59888.0,8.36483273750165,7.172887,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2870.0,26586.0,1000.0,0.057216,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,568.0,304.0,1000.0,0.004431,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,5928.0,8010.0,1000.0,0.01426,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2766.0,26586.0,1000.0,0.017211,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,544.0,304.0,1000.0,0.001745,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,24240.0,29348.0,20.82652855438553,2.880941,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2646.0,24570.0,1000.0,0.052564,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2934.0,3740.0,63.38963389316945,0.946527,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,8928.0,320.0,92.40720776220546,0.6493,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2646.0,24570.0,1000.0,0.051709,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2934.0,3740.0,16.827415224884383,3.56561,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2646.0,24570.0,1000.0,0.059792,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2766.0,26586.0,1000.0,0.017974,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,37396.0,3380.0,1000.0,0.030509,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2646.0,24570.0,1000.0,0.052679,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.016889,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1958.0,2308.0,97.53750316996884,0.615148,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,37798.0,1000.0,0.020012,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1958.0,2308.0,1000.0,0.005674,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.016945,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,5928.0,8010.0,1000.0,0.011063,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1684.0,10168.0,54.21533245745452,1.106698,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2494.0,3344.0,59.07826097231003,1.015602,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,4296.0,2456.0,1000.0,0.005138,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001093,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.016864,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2870.0,26586.0,1000.0,0.029883,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,568.0,312.0,1000.0,0.004828,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.001025,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001045,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,468.0,10816.0,1000.0,0.009534,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.018124,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,56.0,92.0,60.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,424.0,8824.0,529.1378580499506,0.113392,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,528.0,8824.0,1000.0,0.048775,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001114,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,37798.0,1000.0,0.0191,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2856.0,60754.0,38.73046693450936,1.549168,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2766.0,26586.0,1000.0,0.02387,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,37798.0,1000.0,0.030052,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2646.0,24570.0,1000.0,0.013877,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,424.0,8824.0,1000.0,0.007153,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001088,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2958.0,31784.0,1000.0,0.019978,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,37396.0,3380.0,1000.0,0.030057,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,4208.0,2456.0,1000.0,0.005858,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2870.0,26586.0,1000.0,0.022891,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2038.0,8582.0,1000.0,0.014693,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001016,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2766.0,26586.0,1000.0,0.014803,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2646.0,24570.0,1000.0,0.019969,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3302.0,37798.0,1000.0,0.018875,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
